Date,Ticker,Sector,Open,High,Low,Close,Volume
2023-06-29,GOOGL,Technology,94.1556,95.6367,92.4931,93.3,2838786.0
2023-06-30,GOOGL,Technology,96.3544,97.1538,95.1605,95.5125,3977284.0
2023-07-03,GOOGL,Technology,92.5642,93.5541,92.2638,92.3793,2731535.0
2023-07-04,GOOGL,Technology,92.9829,93.6673,91.4156,93.4869,2286336.0
2023-07-05,GOOGL,Technology,93.9413,94.5002,92.764,93.0136,5976007.0
2023-07-06,GOOGL,Technology,94.2328,94.4012,92.459,93.3515,3721135.0
2023-07-07,GOOGL,Technology,96.2699,97.4572,94.2644,95.3585,
2023-07-10,GOOGL,Technology,93.0462,93.979,92.5776,93.1096,15835532.0
2023-07-11,GOOGL,Technology,90.8272,92.1785,89.3773,91.2518,6104537.0
2023-07-12,GOOGL,Technology,88.5452,90.3635,87.5671,87.7469,3772858.0
2023-07-13,GOOGL,Technology,87.3874,87.9968,86.1536,,5551248.0
2023-07-14,GOOGL,Technology,88.6676,89.2473,88.6659,89.1454,2900161.0
2023-07-17,GOOGL,Technology,89.6277,90.6137,88.4474,88.9572,7881858.0
2023-07-18,GOOGL,Technology,85.9928,86.7521,84.6643,86.5996,2149898.0
2023-07-19,GOOGL,Technology,85.222,86.2997,84.6025,85.7844,8174037.0
2023-07-20,GOOGL,Technology,82.8325,83.6365,82.5379,83.2574,14764101.0
2023-07-21,GOOGL,Technology,81.7434,82.6019,80.4579,81.4088,8300132.0
2023-07-24,GOOGL,Technology,81.7878,82.9746,80.6926,82.0663,3803196.0
2023-07-25,GOOGL,Technology,79.7988,81.1673,79.478,80.1642,6433470.0
2023-07-26,GOOGL,Technology,81.2586,82.651,80.6965,81.9721,3632209.0
2023-07-27,GOOGL,Technology,81.4318,82.0081,80.9473,81.8801,6646729.0
2023-07-28,GOOGL,Technology,81.5642,82.7486,81.2485,82.0448,6601579.0
2023-07-31,GOOGL,Technology,82.046,83.7224,81.2887,81.6127,6230844.0
2023-08-01,GOOGL,Technology,82.0971,83.3387,81.2074,82.8986,5297506.0
2023-08-02,GOOGL,Technology,84.5006,84.5256,83.8821,84.222,7541785.0
2023-08-03,GOOGL,Technology,85.642,85.6917,83.7703,84.8116,4260916.0
2023-08-04,GOOGL,Technology,85.7403,86.9883,85.7073,85.7951,5666151.0
2023-08-07,GOOGL,Technology,85.6347,86.5828,83.9932,85.4569,5116232.0
2023-08-08,GOOGL,Technology,85.567,86.6188,85.1235,86.4092,3859181.0
2023-08-09,GOOGL,Technology,86.1144,86.2348,85.5632,85.8512,5682700.0
2023-08-10,GOOGL,Technology,86.1586,87.1199,85.0589,85.8808,7704267.0
2023-08-11,GOOGL,Technology,84.733,85.5514,84.068,85.4348,4005719.0
2023-08-14,GOOGL,Technology,84.858,85.0869,83.7501,84.6792,9972598.0
2023-08-15,GOOGL,Technology,84.1409,85.0743,83.5029,83.5375,8122858.0
2023-08-16,GOOGL,Technology,84.5348,85.5961,82.6882,84.344,5904799.0
2023-08-17,GOOGL,Technology,86.818,87.0071,85.7421,86.5801,3492128.0
2023-08-18,GOOGL,Technology,88.9499,89.6553,88.4291,88.634,7510154.0
2023-08-21,GOOGL,Technology,86.9156,87.0773,86.3506,86.4331,2988084.0
2023-08-22,GOOGL,Technology,89.5165,89.7178,88.6353,88.6876,5118979.0
2023-08-23,GOOGL,Technology,87.483,89.6651,86.5602,88.1499,5117963.0
2023-08-24,GOOGL,Technology,89.0353,89.7003,88.8889,89.2354,5709305.0
2023-08-25,GOOGL,Technology,88.21,88.8284,86.9034,87.6449,6944064.0
2023-08-28,GOOGL,Technology,88.7077,89.3428,87.3676,87.92,5977597.0
2023-08-29,GOOGL,Technology,88.7436,89.8613,86.8067,88.4981,3764873.0
2023-08-30,GOOGL,Technology,85.9866,87.5341,84.4313,85.8969,6236410.0
2023-08-31,GOOGL,Technology,86.9257,89.0053,86.3917,86.9677,4528546.0
2023-09-01,GOOGL,Technology,89.52,90.6819,89.0503,89.3348,6551888.0
2023-09-04,GOOGL,Technology,88.2214,89.842,87.3658,89.0496,5677447.0
2023-09-05,GOOGL,Technology,90.7333,92.1365,89.4734,91.4987,7321697.0
2023-09-06,GOOGL,Technology,91.8349,92.8111,90.4639,91.179,7054642.0
2023-09-07,GOOGL,Technology,92.895,93.1125,92.6895,92.7557,11814425.0
2023-09-08,GOOGL,Technology,87.8323,88.724,87.1865,88.6678,3168137.0
2023-09-11,GOOGL,Technology,93.3964,94.0486,92.6483,92.9838,9445827.0
2023-09-12,GOOGL,Technology,96.2648,97.8687,94.9297,95.7927,3013478.0
2023-09-13,GOOGL,Technology,94.639,96.953,94.0252,95.2762,3054341.0
2023-09-14,GOOGL,Technology,92.3105,93.4026,91.1874,91.5469,4152484.0
2023-09-15,GOOGL,Technology,91.7161,93.7374,91.004,92.1017,3231628.0
2023-09-18,GOOGL,Technology,88.5889,90.7522,88.4176,89.4696,6962386.0
2023-09-19,GOOGL,Technology,90.5975,91.9506,89.6641,90.2924,13539627.0
2023-09-20,GOOGL,Technology,90.7833,91.5142,90.1965,91.0628,3561531.0
2023-09-21,GOOGL,Technology,88.6101,89.6486,88.4548,89.3755,3267599.0
2023-09-22,GOOGL,Technology,90.5865,92.5004,89.8817,91.4061,8246988.0
2023-09-25,GOOGL,Technology,93.3623,94.0885,92.14,92.9062,3162684.0
2023-09-26,GOOGL,Technology,95.2168,96.4635,94.3058,94.7473,7545355.0
2023-09-27,GOOGL,Technology,95.0572,95.0966,94.2957,94.7925,3128341.0
2023-09-28,GOOGL,Technology,92.0032,93.5607,91.4466,92.1373,9874357.0
2023-09-29,GOOGL,Technology,94.3844,94.4453,92.9773,93.9669,5947441.0
2023-10-02,GOOGL,Technology,94.1151,95.7087,93.4093,93.487,7546995.0
2023-10-03,GOOGL,Technology,90.2635,91.7762,90.1333,90.9165,5441647.0
2023-10-04,GOOGL,Technology,93.9575,95.8039,92.9397,93.4022,4294200.0
2023-10-05,GOOGL,Technology,97.6672,97.9719,96.3471,97.352,5356495.0
2023-10-06,GOOGL,Technology,96.5472,97.4211,96.3364,97.3009,4392185.0
2023-10-09,GOOGL,Technology,101.6542,101.7805,101.2519,101.5318,6635984.0
2023-10-10,GOOGL,Technology,102.615,103.0805,101.3064,101.7477,2061614.0
2023-10-11,GOOGL,Technology,100.4339,101.6473,99.3276,101.004,2393909.0
2023-10-12,GOOGL,Technology,99.1076,99.9828,97.4297,99.7607,
2023-10-13,GOOGL,Technology,103.9292,105.4128,102.2329,103.057,9074024.0
2023-10-16,GOOGL,Technology,101.6478,103.0327,101.4267,101.4799,4354763.0
2023-10-17,GOOGL,Technology,102.1607,103.4494,101.4319,103.0027,6567496.0
2023-10-18,GOOGL,Technology,101.6206,102.8881,101.1528,101.8817,7911536.0
2023-10-19,GOOGL,Technology,100.3954,101.2877,99.4972,100.9743,4003195.0
2023-10-20,GOOGL,Technology,103.3337,105.2394,101.7372,103.0852,5733166.0
2023-10-23,GOOGL,Technology,102.5938,104.1972,102.1566,102.3326,6023676.0
2023-10-24,GOOGL,Technology,101.2488,102.3167,99.7195,101.5348,4014901.0
2023-10-25,GOOGL,Technology,103.7988,105.0487,102.5078,103.8656,4279027.0
2023-10-26,GOOGL,Technology,108.1252,108.247,105.5006,107.2151,7000662.0
2023-10-27,GOOGL,Technology,107.8392,108.9611,107.5371,108.6297,2217747.0
2023-10-30,GOOGL,Technology,107.881,110.1358,106.5174,107.2397,3255447.0
2023-10-31,GOOGL,Technology,106.7959,107.3759,106.0678,106.1767,6552369.0
2023-11-01,GOOGL,Technology,111.6263,111.7114,109.1723,110.6253,3529680.0
2023-11-02,GOOGL,Technology,111.4994,113.5755,111.2034,111.3686,4230809.0
2023-11-03,GOOGL,Technology,108.225,109.6872,107.7513,109.2017,3431094.0
2023-11-06,GOOGL,Technology,110.7721,112.0579,109.012,110.8136,7173914.0
2023-11-07,GOOGL,Technology,111.2417,111.5522,110.8951,111.0363,6333452.0
2023-11-08,GOOGL,Technology,106.5019,110.1796,105.2797,107.2595,5426315.0
2023-11-09,GOOGL,Technology,105.5332,106.434,105.0108,105.299,2954333.0
2023-11-10,GOOGL,Technology,104.0047,104.7647,102.2382,104.2689,3522178.0
2023-11-13,GOOGL,Technology,104.4745,104.6606,103.3641,104.1482,3676517.0
2023-11-14,GOOGL,Technology,108.8802,109.7723,106.582,108.1148,15459940.0
2023-11-15,GOOGL,Technology,107.9008,110.5448,107.4735,108.6622,5086247.0
2023-11-16,GOOGL,Technology,106.2799,107.7809,105.2287,106.8676,4450350.0
2023-11-17,GOOGL,Technology,107.4303,108.6083,106.7026,107.3712,6428305.0
2023-11-20,GOOGL,Technology,106.5792,107.94,105.8773,106.6473,2853360.0
2023-11-21,GOOGL,Technology,108.3595,111.0189,106.834,107.372,10687834.0
2023-11-22,GOOGL,Technology,108.3035,108.7777,107.9486,108.651,2695388.0
2023-11-23,GOOGL,Technology,111.679,112.3915,110.9145,111.3113,3592575.0
2023-11-24,GOOGL,Technology,112.3108,112.534,109.065,111.2906,2951306.0
2023-11-27,GOOGL,Technology,115.3544,116.9863,114.7145,114.972,7226968.0
2023-11-28,GOOGL,Technology,117.2185,117.9431,115.905,117.0944,4925321.0
2023-11-29,GOOGL,Technology,114.512,116.9475,113.2612,115.4728,5619459.0
2023-11-30,GOOGL,Technology,119.8086,123.1641,119.7446,120.611,5535297.0
2023-12-01,GOOGL,Technology,120.4813,122.7442,120.4596,121.436,4229720.0
2023-12-04,GOOGL,Technology,118.3428,120.1197,116.6052,119.4441,12804779.0
2023-12-05,GOOGL,Technology,124.2015,124.5616,123.1643,123.4286,
2023-12-06,GOOGL,Technology,129.8708,129.9417,125.453,128.5947,4990353.0
2023-12-07,GOOGL,Technology,128.8391,128.852,127.6631,128.5484,4279996.0
2023-12-08,GOOGL,Technology,127.1047,127.8045,126.9656,127.2921,6997666.0
2023-12-11,GOOGL,Technology,126.532,128.029,123.0546,126.8914,9053500.0
2023-12-12,GOOGL,Technology,128.62,129.4144,128.4379,128.7434,9732334.0
2023-12-13,GOOGL,Technology,131.6457,133.7558,130.4244,132.0723,3589784.0
2023-12-14,GOOGL,Technology,132.7366,133.7348,131.4023,133.6188,3053384.0
2023-12-15,GOOGL,Technology,134.3953,135.5924,132.4521,133.9308,2373377.0
2023-12-18,GOOGL,Technology,139.0446,139.2466,137.8286,137.9835,3290132.0
2023-12-19,GOOGL,Technology,138.1202,140.1855,136.0095,137.1616,11614900.0
2023-12-20,GOOGL,Technology,141.3562,142.2612,139.6064,140.0308,7297860.0
2023-12-21,GOOGL,Technology,140.6537,141.3202,138.5479,139.2661,11250074.0
2023-12-22,GOOGL,Technology,140.8578,141.5882,140.4803,140.5084,2240149.0
2023-12-25,GOOGL,Technology,141.4268,142.2095,138.837,140.2314,6510758.0
2023-12-26,GOOGL,Technology,139.2306,141.1935,137.9591,140.1168,5064481.0
2023-12-27,GOOGL,Technology,140.2722,141.2263,138.7365,139.1013,4021208.0
2023-12-28,GOOGL,Technology,144.0524,144.0993,141.7373,142.8844,5087682.0
2023-12-29,GOOGL,Technology,139.7351,141.6653,139.5148,140.8328,7324844.0
2024-01-01,GOOGL,Technology,138.4194,139.3463,138.053,138.7901,2631386.0
2024-01-02,GOOGL,Technology,145.1166,146.2174,143.8929,144.7192,5304804.0
2024-01-03,GOOGL,Technology,148.6173,149.1952,144.1426,147.5929,8634339.0
2024-01-04,GOOGL,Technology,141.9385,143.4037,140.2687,140.5966,5313109.0
2024-01-05,GOOGL,Technology,139.1855,139.6221,138.2898,139.0494,3854481.0
2024-01-08,GOOGL,Technology,133.3945,135.3906,131.5285,134.052,3220637.0
2024-01-09,GOOGL,Technology,130.3393,131.7726,129.7781,131.5433,13508798.0
2024-01-10,GOOGL,Technology,123.188,124.6657,122.6383,123.3258,12977060.0
2024-01-11,GOOGL,Technology,124.1409,125.3433,122.709,123.0249,9012284.0
2024-01-12,GOOGL,Technology,120.6001,120.8872,118.7202,120.2521,5036870.0
2024-01-15,GOOGL,Technology,125.1006,125.5796,123.3767,124.0398,5236710.0
2024-01-16,GOOGL,Technology,120.2537,120.9341,119.0719,120.0454,3605883.0
2024-01-17,GOOGL,Technology,119.5451,121.3815,119.4693,120.2805,5569921.0
2024-01-18,GOOGL,Technology,119.5603,120.9121,116.86,119.3184,5671421.0
2024-01-19,GOOGL,Technology,122.7017,123.6749,122.3973,122.9384,5755321.0
2024-01-22,GOOGL,Technology,126.5574,126.7327,125.8157,126.4455,6472221.0
2024-01-23,GOOGL,Technology,129.3415,130.7102,128.4208,128.4695,5188946.0
2024-01-24,GOOGL,Technology,126.8254,130.0888,126.6335,127.6689,5525947.0
2024-01-25,GOOGL,Technology,133.2943,133.3833,131.1044,132.7766,4085018.0
2024-01-26,GOOGL,Technology,128.3219,129.2723,125.7458,128.6923,3610311.0
2024-01-29,GOOGL,Technology,124.3698,126.3296,123.4433,125.1183,8061780.0
2024-01-30,GOOGL,Technology,125.2835,126.2595,124.6771,124.9462,5365530.0
2024-01-31,GOOGL,Technology,129.5486,132.6083,126.9604,130.6164,2315459.0
2024-02-01,GOOGL,Technology,130.1844,130.8348,127.536,130.127,4173782.0
2024-02-02,GOOGL,Technology,128.5645,129.848,127.3391,129.6891,5319699.0
2024-02-05,GOOGL,Technology,124.7845,126.2971,123.2191,125.988,3117350.0
2024-02-06,GOOGL,Technology,128.8415,129.6707,127.8669,128.4093,2768659.0
2024-02-07,GOOGL,Technology,130.6653,131.9093,130.3725,130.8958,5898774.0
2024-02-08,GOOGL,Technology,134.1827,134.9346,130.9882,133.0008,7371678.0
2024-02-09,GOOGL,Technology,132.0552,132.2809,131.1743,131.367,16183499.0
2024-02-12,GOOGL,Technology,129.6623,130.8929,129.1681,129.5496,3609590.0
2024-02-13,GOOGL,Technology,125.1051,127.7901,124.5851,126.238,12369277.0
2024-02-14,GOOGL,Technology,126.5689,127.3014,123.9552,126.4876,2787413.0
2024-02-15,GOOGL,Technology,124.6384,125.5263,122.7285,123.7924,3952348.0
2024-02-16,GOOGL,Technology,120.4243,122.7264,119.3357,120.9145,4839630.0
2024-02-19,GOOGL,Technology,118.837,120.002,118.7428,119.9261,9103165.0
2024-02-20,GOOGL,Technology,118.1608,118.8059,117.4144,118.7888,4523659.0
2024-02-21,GOOGL,Technology,117.7082,119.0658,117.3187,117.5464,5007320.0
2024-02-22,GOOGL,Technology,118.3108,118.8893,114.8489,118.6782,6352582.0
2024-02-23,GOOGL,Technology,119.6741,120.6906,118.8903,118.9014,8478912.0
2024-02-26,GOOGL,Technology,117.4201,118.7219,116.9156,118.2519,7707680.0
2024-02-27,GOOGL,Technology,117.9372,118.7679,117.3412,118.7202,8694310.0
2024-02-28,GOOGL,Technology,117.1922,118.6474,115.2413,116.4015,1929974.0
2024-02-29,GOOGL,Technology,117.8061,118.099,116.4722,116.6815,2342237.0
2024-03-01,GOOGL,Technology,116.8616,117.4768,116.1715,117.068,5885650.0
2024-03-04,GOOGL,Technology,113.0625,113.6828,112.4002,113.5839,6377707.0
2024-03-05,GOOGL,Technology,115.2702,116.1085,114.0478,115.8799,8016155.0
2024-03-06,GOOGL,Technology,114.2687,115.3947,113.3129,113.8718,3832326.0
2024-03-07,GOOGL,Technology,114.6339,117.6378,111.894,114.1117,3512418.0
2024-03-08,GOOGL,Technology,116.3209,117.6053,115.3331,116.8034,4373171.0
2024-03-11,GOOGL,Technology,117.8979,119.8443,117.1989,119.0009,3442574.0
2024-03-12,GOOGL,Technology,118.7025,120.576,117.5717,119.1183,6497629.0
2024-03-13,GOOGL,Technology,117.1582,118.4001,116.9484,118.2904,5507829.0
2024-03-14,GOOGL,Technology,120.1499,121.0052,118.7349,120.5675,3041885.0
2024-03-15,GOOGL,Technology,122.3272,123.7364,121.3549,122.2306,11928539.0
2024-03-18,GOOGL,Technology,121.6106,123.2259,120.0164,120.7556,6646447.0
2024-03-19,GOOGL,Technology,119.7733,119.8585,116.9637,118.8721,3461841.0
2024-03-20,GOOGL,Technology,113.3754,115.1299,113.2785,113.9808,2902264.0
2024-03-21,GOOGL,Technology,115.444,116.2265,113.3828,114.3662,9575733.0
2024-03-22,GOOGL,Technology,113.2813,115.9101,113.1817,114.2113,9328644.0
2024-03-25,GOOGL,Technology,117.1115,117.2698,116.0677,116.8409,14706580.0
2024-03-26,GOOGL,Technology,118.7209,118.7474,116.8159,117.715,4110738.0
2024-03-27,GOOGL,Technology,120.1337,123.1673,120.1318,120.8915,15632634.0
2024-03-28,GOOGL,Technology,118.2956,119.3551,116.6118,119.2417,5431328.0
2024-03-29,GOOGL,Technology,122.4346,123.6133,120.981,121.9917,1965321.0
2024-04-01,GOOGL,Technology,120.6108,121.2344,120.435,120.7379,1941422.0
2024-04-02,GOOGL,Technology,122.2254,122.728,122.0988,122.6518,1867292.0
2024-04-03,GOOGL,Technology,119.975,121.8102,118.4831,119.1102,4023050.0
2024-04-04,GOOGL,Technology,119.4493,120.6824,118.2022,119.7061,3994658.0
2024-04-05,GOOGL,Technology,113.9425,116.2524,112.5949,114.9904,2013576.0
2024-04-08,GOOGL,Technology,114.5019,116.6397,114.0575,114.4105,2549930.0
2024-04-09,GOOGL,Technology,115.4564,115.765,114.9348,115.4525,5969078.0
2024-04-10,GOOGL,Technology,113.1878,115.3167,112.0,114.2842,3239106.0
2024-04-11,GOOGL,Technology,111.6521,113.3699,110.0158,111.9175,8283212.0
2024-04-12,GOOGL,Technology,113.0805,115.5692,112.6765,113.845,6085689.0
2024-04-15,GOOGL,Technology,113.5901,114.1418,112.8951,113.6435,5094795.0
2024-04-16,GOOGL,Technology,112.4702,112.736,111.4507,112.5649,5395675.0
2024-04-17,GOOGL,Technology,113.7521,115.2049,111.9533,112.693,3934073.0
2024-04-18,GOOGL,Technology,118.5412,120.603,117.4876,118.6695,2265908.0
2024-04-19,GOOGL,Technology,120.6781,122.7945,120.1522,121.4428,4554973.0
2024-04-22,GOOGL,Technology,123.6346,124.8988,123.3932,124.303,2625160.0
2024-04-23,GOOGL,Technology,125.3756,126.0341,122.5942,125.423,3281788.0
2024-04-24,GOOGL,Technology,126.2535,127.8488,125.7403,125.8783,5343427.0
2024-04-25,GOOGL,Technology,120.6998,121.0347,119.4391,119.8838,4801082.0
2024-04-26,GOOGL,Technology,117.2926,119.2799,116.6284,118.2918,3958509.0
2024-04-29,GOOGL,Technology,117.6356,117.9733,116.7697,117.1903,9059745.0
2024-04-30,GOOGL,Technology,112.295,113.5814,111.4792,112.8311,4269092.0
2024-05-01,GOOGL,Technology,111.2124,111.4141,108.2093,110.2531,6299781.0
2024-05-02,GOOGL,Technology,105.5688,106.0339,105.0366,105.9183,6088138.0
2024-05-03,GOOGL,Technology,105.7325,107.3332,105.0124,105.8689,5475746.0
2024-05-06,GOOGL,Technology,107.0468,107.9512,106.7708,107.6343,7785796.0
2024-05-07,GOOGL,Technology,110.2169,110.6803,109.5561,110.0491,6284273.0
2024-05-08,GOOGL,Technology,111.8682,113.3697,110.6679,110.995,2718359.0
2024-05-09,GOOGL,Technology,109.6145,111.03,108.1122,108.8897,7963603.0
2024-05-10,GOOGL,Technology,104.7773,106.6732,104.2326,104.7147,6737736.0
2024-05-13,GOOGL,Technology,100.9504,101.3806,99.8233,101.0667,3363124.0
2024-05-14,GOOGL,Technology,98.4754,99.7053,97.8004,98.532,12255748.0
2024-05-15,GOOGL,Technology,97.5163,98.2788,96.5909,96.8099,13345968.0
2024-05-16,GOOGL,Technology,96.0225,96.8532,94.9396,96.5297,4531908.0
2024-05-17,GOOGL,Technology,93.9715,94.9674,92.396,94.6007,3267924.0
2024-05-20,GOOGL,Technology,96.0854,97.4712,95.0383,95.2704,3411196.0
2024-05-21,GOOGL,Technology,95.2528,95.891,93.7385,94.8564,10090516.0
2024-05-22,GOOGL,Technology,94.5873,95.1376,94.4533,94.9049,18270454.0
2024-05-23,GOOGL,Technology,97.9633,98.7905,96.2094,97.0977,5167196.0
2024-05-24,GOOGL,Technology,94.7722,95.4046,94.6524,94.8349,5589215.0
2024-05-27,GOOGL,Technology,95.2171,97.0705,94.729,95.6575,8677937.0
2024-05-28,GOOGL,Technology,96.2929,96.4631,95.2917,95.6594,2079178.0
2024-05-29,GOOGL,Technology,94.2578,95.2208,93.5172,95.0501,2272370.0
2024-05-30,GOOGL,Technology,96.6854,97.5842,96.0179,96.7615,2522658.0
2024-05-31,GOOGL,Technology,99.0825,99.5854,97.633,98.4916,8531052.0
2024-06-03,GOOGL,Technology,95.792,96.7423,95.5628,96.6567,5892916.0
2024-06-04,GOOGL,Technology,96.6776,98.005,94.2637,96.3336,6488593.0
2024-06-05,GOOGL,Technology,97.5076,99.5274,96.2933,96.9043,3722248.0
2024-06-06,GOOGL,Technology,96.2107,96.9713,95.5297,96.4043,5081316.0
2024-06-07,GOOGL,Technology,96.7102,98.4332,95.5612,97.5611,2166162.0
2024-06-10,GOOGL,Technology,98.2492,99.6538,96.2517,98.1391,4423148.0
2024-06-11,GOOGL,Technology,102.688,104.2332,101.6909,101.7654,5184307.0
2024-06-12,GOOGL,Technology,97.7533,98.727,97.0143,98.6814,10554041.0
2024-06-13,GOOGL,Technology,98.1044,98.6677,97.6066,98.4693,4951450.0
2024-06-14,GOOGL,Technology,97.0427,97.6606,96.0245,96.7097,4022532.0
2024-06-17,GOOGL,Technology,98.7303,100.1774,97.7922,97.9072,8380307.0
2024-06-18,GOOGL,Technology,94.601,96.2581,94.2819,94.7699,3858856.0
2024-06-19,GOOGL,Technology,95.4021,95.9685,95.0329,95.4547,4983187.0
2024-06-20,GOOGL,Technology,93.6167,95.7026,92.6736,94.2805,4068310.0
2024-06-21,GOOGL,Technology,93.031,94.383,92.62,92.9245,7209646.0
2024-06-24,GOOGL,Technology,89.6025,91.7788,89.5366,90.264,4565696.0
2024-06-25,GOOGL,Technology,88.5888,90.2936,88.5717,89.4515,3847013.0
2024-06-26,GOOGL,Technology,91.0496,91.7161,90.0444,91.4186,1624483.0
2024-06-27,GOOGL,Technology,91.3949,92.4283,90.2481,91.3999,9348373.0
2024-06-28,GOOGL,Technology,93.2189,93.515,91.0927,92.5748,10887833.0
2024-07-01,GOOGL,Technology,95.709,96.6016,93.5972,95.6846,4163648.0
2024-07-02,GOOGL,Technology,96.3287,97.5193,94.6994,96.2181,7758316.0
2024-07-03,GOOGL,Technology,95.2092,96.4927,94.6685,95.1716,12943315.0
2024-07-04,GOOGL,Technology,95.5931,96.4642,95.5211,96.0895,2680911.0
2024-07-05,GOOGL,Technology,94.5053,96.623,93.9152,95.0723,2449984.0
2024-07-08,GOOGL,Technology,94.4953,95.4907,94.0656,94.1417,2092577.0
2024-07-09,GOOGL,Technology,92.0314,92.4471,91.1667,91.3083,5435059.0
2024-07-10,GOOGL,Technology,92.1452,93.2679,91.6828,93.0271,5138624.0
2024-07-11,GOOGL,Technology,89.3191,89.9413,89.2131,89.5461,8169408.0
2024-07-12,GOOGL,Technology,89.5669,89.9383,88.4676,89.8991,3764194.0
2024-07-15,GOOGL,Technology,88.1923,88.6437,88.022,88.0634,10345927.0
2024-07-16,GOOGL,Technology,88.0398,89.4264,87.5884,88.8576,3500275.0
2024-07-17,GOOGL,Technology,88.3125,88.5106,86.6778,87.5302,3451090.0
2024-07-18,GOOGL,Technology,86.6608,87.3922,86.4844,87.3084,4989506.0
2024-07-19,GOOGL,Technology,88.8225,90.3829,88.6913,88.8674,3090602.0
2024-07-22,GOOGL,Technology,89.8424,91.3066,89.5911,90.2995,4151234.0
2024-07-23,GOOGL,Technology,89.7258,90.5404,89.4713,90.2868,2446289.0
2024-07-24,GOOGL,Technology,87.6213,88.1101,86.9026,87.1211,11382935.0
2024-07-25,GOOGL,Technology,91.8479,92.5792,91.3696,92.362,6455223.0
2024-07-26,GOOGL,Technology,95.064,96.8383,93.9891,95.6147,3302823.0
2024-07-29,GOOGL,Technology,97.8201,98.394,96.6781,97.0254,5953056.0
2024-07-30,GOOGL,Technology,96.3025,96.667,95.3949,95.5929,9435525.0
2024-07-31,GOOGL,Technology,94.6315,96.6399,93.5227,95.4044,7846644.0
2024-08-01,GOOGL,Technology,93.8541,94.5894,93.4893,94.3961,3328779.0
2024-08-02,GOOGL,Technology,96.2156,97.5556,94.4569,96.8105,7422081.0
2024-08-05,GOOGL,Technology,97.9715,98.1172,96.0463,97.3478,4969180.0
2024-08-06,GOOGL,Technology,94.9988,96.165,94.1637,95.8503,4948171.0
2024-08-07,GOOGL,Technology,95.1522,95.8278,94.4114,94.9766,9571448.0
2024-08-08,GOOGL,Technology,97.6559,97.9298,96.8742,97.1348,5565457.0
2024-08-09,GOOGL,Technology,101.1502,102.5732,98.3176,100.2725,6979989.0
2024-08-12,GOOGL,Technology,104.392,105.4088,102.3631,103.3675,3195774.0
2024-08-13,GOOGL,Technology,104.3811,105.4692,104.1265,104.9636,7708127.0
2024-08-14,GOOGL,Technology,103.9441,105.5944,103.2058,104.4648,2538601.0
2024-08-15,GOOGL,Technology,98.236,98.317,97.2611,97.7236,4926042.0
2024-08-16,GOOGL,Technology,98.9202,99.436,98.0662,98.3337,3071120.0
2024-08-19,GOOGL,Technology,97.9101,99.0255,97.5418,98.3596,3146155.0
2024-08-20,GOOGL,Technology,98.8402,99.3666,97.8203,98.6645,3232210.0
2024-08-21,GOOGL,Technology,98.7774,99.6253,98.4449,98.8005,3811134.0
2024-08-22,GOOGL,Technology,97.121,97.7915,94.7154,96.2094,2231710.0
2024-08-23,GOOGL,Technology,96.8078,98.0896,96.7904,97.3108,4912229.0
2024-08-26,GOOGL,Technology,98.3707,99.09,97.9644,98.5704,3355321.0
2024-08-27,GOOGL,Technology,100.9305,102.5549,98.5843,99.9452,11653358.0
2024-08-28,GOOGL,Technology,101.1097,102.1319,99.2729,101.8673,5253148.0
2024-08-29,GOOGL,Technology,102.4296,104.2069,102.2142,103.1285,4079318.0
2024-08-30,GOOGL,Technology,102.3775,104.2711,102.0597,102.3137,5107890.0
2024-09-02,GOOGL,Technology,101.3742,102.9014,100.9671,102.1995,1437985.0
2024-09-03,GOOGL,Technology,102.0266,103.0922,100.9509,102.4164,2888657.0
2024-09-04,GOOGL,Technology,103.4579,104.4001,101.4253,102.6677,3621809.0
2024-09-05,GOOGL,Technology,104.9955,105.8264,103.1942,104.7482,4502168.0
2024-09-06,GOOGL,Technology,105.7232,107.0236,105.3878,106.1281,3575719.0
2024-09-09,GOOGL,Technology,110.6047,110.7721,109.121,110.5692,2783560.0
2024-09-10,GOOGL,Technology,116.5235,119.9571,114.0202,115.4818,3439728.0
2024-09-11,GOOGL,Technology,115.13,116.0378,114.8541,115.7004,6708678.0
2024-09-12,GOOGL,Technology,105.8172,107.5358,104.7206,106.857,6783922.0
2024-09-13,GOOGL,Technology,109.0771,110.0524,108.9768,109.5324,7257707.0
2024-09-16,GOOGL,Technology,108.8075,109.857,108.1123,108.3815,7283995.0
2024-09-17,GOOGL,Technology,106.9297,107.5571,106.6147,106.6766,9330550.0
2024-09-18,GOOGL,Technology,105.5981,106.2884,105.0295,105.8586,8016848.0
2024-09-19,GOOGL,Technology,104.8892,105.1495,104.0841,104.9447,6819995.0
2024-09-20,GOOGL,Technology,106.7639,106.8673,105.4337,106.2613,3713970.0
2024-09-23,GOOGL,Technology,103.0983,103.5335,101.1751,102.979,8792106.0
2024-09-24,GOOGL,Technology,101.5849,102.7724,100.354,100.7902,8712985.0
2024-09-25,GOOGL,Technology,101.3688,102.2788,100.8727,101.5122,4377642.0
2024-09-26,GOOGL,Technology,102.2129,103.0199,102.08,102.8074,4676846.0
2024-09-27,GOOGL,Technology,104.2248,105.0338,103.6813,104.1573,5596508.0
2024-09-30,GOOGL,Technology,102.3479,103.9149,101.0066,102.5491,6597938.0
